record_id,timestamp,hour,day_of_week,service_name,pod_id,num_pods,request_rate_rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,cpu_utilization,memory_utilization,error_rate,timeout_rate,active_connections,queue_depth,health_status,lb_algorithm,cache_hit_rate,network_throughput_mbps,retry_count,circuit_breaker_state,scaling_event,dependency_latency_ms,cascading_failure_risk,target_request_rate_5min,target_request_rate_10min,target_p99_latency_5min,target_cpu_util_5min,will_overload_5min,will_fail_5min,optimal_num_pods,best_lb_algorithm
7b9becaf,2025-11-25 09:26:57,9,1,api-gateway,api-gateway-2,3,1207,110,198,330,5,48.74,0.001,0.0006,108,3,healthy,ml-predictive,0.88,16.15,0,closed,stable,132,0,1390,1148,384,5,0,0,14,ip-hash
9c8e2c88,2025-11-25 09:27:55,9,1,logging-service,logging-service-2,3,940,394,709,1182,6.87,41.03,0.001,0.0006,131,16,healthy,random,0.8,11.79,0,closed,cooldown,0,0,903,1077,1542,5,0,0,10,ml-predictive
8b69033b,2025-11-25 09:28:34,9,1,logging-service,logging-service-1,3,1065,618,1112,1854,5,54.4,0.001,0.0006,109,0,healthy,ip-hash,0.82,9.91,0,closed,cooldown,0,0,926,1018,1650,5,0,0,10,ml-predictive
c1c65a85,2025-11-25 09:29:09,9,1,notification-service,notification-service-2,3,354,213,383,639,5,43.01,0.001,0.0006,41,4,healthy,least-connections,0.85,7.02,0,closed,stable,0,0,334,334,435,5,0,0,4,weighted-response-time
d064d7eb,2025-11-25 09:29:55,9,1,notification-service,notification-service-2,3,337,170,306,510,5.68,33.02,0.001,0.0006,27,3,healthy,least-connections,0.71,2.35,0,closed,scale-down,0,0,369,362,447,5,0,0,4,weighted-response-time
0656edef,2025-11-25 09:30:49,9,1,recommendation-engine,recommendation-engine-1,3,342,173,311,519,5,24.13,0.001,0.0006,40,2,healthy,weighted-response-time,0.8,4.4,0,closed,scale-down,103,0,306,296,1080,5,1,0,4,ml-predictive
ce421404,2025-11-25 09:31:43,9,1,api-gateway,api-gateway-3,3,1005,148,266,444,5,37.76,0.001,0.0006,128,3,healthy,ip-hash,0.69,6.4,0,closed,scale-down,177,0,1019,1256,315,5,0,0,11,ml-predictive
ff57c7d8,2025-11-25 09:32:27,9,1,logging-service,logging-service-2,3,915,464,835,1392,8.45,49.89,0.001,0.0006,132,1,healthy,ip-hash,0.69,12.69,0,closed,stable,0,0,1062,998,1710,7.0,0,0,11,ml-predictive
9dea115e,2025-11-25 09:33:10,9,1,cart-service,cart-service-3,4,243,105,189,315,5,24.35,0.001,0.0006,23,0,healthy,ip-hash,0.91,1.59,0,closed,scale-down,63,0,380,329,321,5,0,0,4,ml-predictive
81dc1279,2025-11-25 09:33:59,9,1,payment-service,payment-service-1,2,122,63,113,189,5,51.75,0.001,0.0006,17,0,healthy,round-robin,0.63,2.29,0,closed,stable,37,0,185,164,162,5,0,0,2,ml-predictive
46eccc75,2025-11-25 09:34:45,9,1,review-service,review-service-2,2,92,297,534,891,5,56.4,0.001,0.0006,8,0,healthy,round-robin,0.75,1.4,0,closed,stable,178,0,311,122,2100,5,1,0,4,ml-predictive
383e3c80,2025-11-25 09:35:35,9,1,logging-service,logging-service-2,3,693,346,622,1038,5,42.77,0.001,0.0006,64,6,healthy,ml-predictive,0.77,11.49,0,closed,stable,0,0,798,1056,1116,5,0,0,8,ml-predictive
bd90c63e,2025-11-25 09:36:28,9,1,cart-service,cart-service-3,3,298,97,174,291,8.34,32.53,0.001,0.0006,44,2,healthy,weighted-response-time,0.68,1.79,0,closed,cooldown,58,0,336,338,189,5,0,0,4,ml-predictive
80e24ec3,2025-11-25 09:37:07,9,1,product-catalog,product-catalog-1,2,564,135,337,675,5,56.94,0.081,0.0486,67,21,degraded,least-connections,0.91,7.88,1,closed,scale-up,121,8,560,507,408,5,0,0,6,ml-predictive
b56ba3c1,2025-11-25 09:37:47,9,1,image-service,image-service-3,3,620,164,295,492,5,40.17,0.001,0.0006,84,5,healthy,least-connections,0.79,4.64,0,closed,stable,0,0,640,538,705,5,0,0,7,weighted-response-time
acf2fcb6,2025-11-25 09:38:44,9,1,api-gateway,api-gateway-1,2,1118,168,420,840,5,77.03,0.081,0.0486,121,9,degraded,ml-predictive,0.7,6.81,0,closed,scale-up,201,8,1109,1204,396,5,0,0,12,ml-predictive
20a882a3,2025-11-25 09:39:43,9,1,api-gateway,api-gateway-3,5,1354,119,214,357,5,33.26,0.001,0.0006,148,0,healthy,least-connections,0.91,13.92,0,closed,cooldown,142,0,1345,991,785,22.55,1,0,14,least-connections
f8227d01,2025-11-25 09:40:37,9,1,recommendation-engine,recommendation-engine-1,2,305,146,365,730,5,54.11,0.081,0.0486,44,6,degraded,ml-predictive,0.63,3.89,2,closed,scale-up,87,8,353,305,1190,5,1,0,4,ml-predictive
c43dec44,2025-11-25 09:41:19,9,1,inventory-service,inventory-service-3,5,211,112,201,336,5,22.17,0.001,0.0006,28,5,healthy,random,0.92,4.13,0,closed,scale-down,0,0,284,222,348,5,0,0,3,weighted-response-time
eb4a77a2,2025-11-25 09:41:53,9,1,logging-service,logging-service-2,3,835,326,586,978,5,42.03,0.001,0.0006,86,0,healthy,ml-predictive,0.61,8.58,0,closed,stable,0,0,1086,1088,1281,5,0,0,11,ml-predictive
32a36359,2025-11-25 09:42:32,9,1,api-gateway,api-gateway-4,5,1244,59,106,177,5,25.04,0.001,0.0006,182,7,healthy,ml-predictive,0.8,9.48,0,closed,cooldown,70,0,1211,1100,810,5,1,1,13,ml-predictive
d862ab3e,2025-11-25 09:43:13,9,1,shipping-service,shipping-service-2,2,104,115,207,345,5,53.32,0.001,0.0006,14,3,healthy,ml-predictive,0.86,1.78,0,closed,stable,0,0,110,154,345,5,0,0,2,weighted-response-time
768c4fae,2025-11-25 09:43:50,9,1,search-service,search-service-4,5,441,117,210,351,5,14.4,0.001,0.0006,64,7,healthy,least-connections,0.78,8.01,0,closed,scale-down,0,0,406,1455,505,5,1,0,5,weighted-response-time
4dfe07cf,2025-11-25 09:44:23,9,1,logging-service,logging-service-1,3,878,624,1123,1872,5,45.55,0.001,0.0006,118,3,healthy,random,0.81,8.85,0,closed,stable,0,0,922,1038,1086,5.24,0,0,10,ml-predictive
26cfd58c,2025-11-25 09:45:08,9,1,logging-service,logging-service-3,3,903,514,925,1542,5,48.71,0.001,0.0006,120,14,healthy,weighted-response-time,0.72,12.09,0,closed,stable,0,0,1077,1021,1515,5.97,0,0,11,ml-predictive
303ae690,2025-11-25 09:45:41,9,1,search-service,search-service-2,4,464,132,237,396,5,23.12,0.001,0.0006,39,4,healthy,ip-hash,0.69,4.12,0,closed,cooldown,0,0,424,625,795,12.57,1,0,5,weighted-response-time
17f1509c,2025-11-25 09:46:13,9,1,logging-service,logging-service-1,3,926,550,990,1650,5,50.87,0.001,0.0006,103,0,healthy,round-robin,0.61,10.3,0,closed,stable,0,0,1018,786,1749,5,0,0,11,ml-predictive
3b695fc2,2025-11-25 09:47:12,9,1,order-service,order-service-1,2,184,70,126,210,5,47.22,0.001,0.0006,23,10,healthy,ml-predictive,0.95,3.36,0,closed,stable,63,0,200,233,168,5,0,0,2,ml-predictive
2b42e8d5,2025-11-25 09:48:04,9,1,api-gateway,api-gateway-4,5,1045,84,151,252,5,35.77,0.001,0.0006,110,0,healthy,weighted-response-time,0.94,10.66,0,closed,scale-down,100,0,1295,1140,1205,5,1,0,13,weighted-response-time
56b899e0,2025-11-25 09:48:39,9,1,search-service,search-service-4,4,420,80,144,240,5,24.6,0.001,0.0006,44,7,healthy,ml-predictive,0.7,4.57,0,closed,cooldown,0,0,442,589,276,5,0,0,5,weighted-response-time
248b330d,2025-11-25 09:49:35,9,1,api-gateway,api-gateway-4,4,1390,128,230,384,5,34.41,0.001,0.0006,171,2,healthy,weighted-response-time,0.63,10.94,0,closed,cooldown,153,0,1148,1412,1100,5,1,0,12,weighted-response-time
c6504c7f,2025-11-25 09:50:19,9,1,analytics-service,analytics-service-2,2,120,191,343,573,5,57.23,0.001,0.0006,16,4,healthy,weighted-response-time,0.91,1.9,0,closed,stable,0,0,142,632,1065,5,0,0,2,ml-predictive
70fc3853,2025-11-25 09:51:10,9,1,review-service,review-service-2,2,100,190,342,570,5,47.03,0.001,0.0006,12,4,healthy,weighted-response-time,0.91,0.69,0,closed,stable,114,0,109,159,633,5,0,0,2,weighted-response-time
67574a4e,2025-11-25 09:52:03,9,1,image-service,image-service-3,3,557,231,415,693,9.64,35.88,0.001,0.0006,53,9,healthy,round-robin,0.78,5.0,0,closed,scale-down,0,0,543,648,1225,5,1,0,6,weighted-response-time
13ffcc2a,2025-11-25 09:52:38,9,1,logging-service,logging-service-2,3,1062,570,1026,1710,7.0,42.63,0.001,0.0006,100,1,healthy,ml-predictive,0.7,19.36,0,closed,stable,0,0,998,953,1653,9.02,0,0,10,ml-predictive
b51de18b,2025-11-25 09:53:27,9,1,api-gateway,api-gateway-1,4,1019,105,189,315,5,31.11,0.001,0.0006,109,1,healthy,round-robin,0.93,13.01,0,closed,scale-down,126,0,1256,1129,294,9.99,0,0,13,ml-predictive
7a4f6a3a,2025-11-25 09:54:25,9,1,product-catalog,product-catalog-5,5,378,67,120,201,5,33.42,0.001,0.0006,49,7,healthy,least-connections,0.85,4.45,0,closed,scale-down,60,0,497,517,234,5,0,0,5,least-connections
47eac91b,2025-11-25 09:55:04,9,1,recommendation-engine,recommendation-engine-1,3,284,148,266,444,7.51,34.23,0.001,0.0006,31,2,healthy,least-connections,0.68,4.19,0,closed,scale-down,88,0,294,643,456,5,0,0,3,ml-predictive
474a7ab2,2025-11-25 09:55:54,9,1,logging-service,logging-service-1,3,798,372,669,1116,5,45.27,0.001,0.0006,88,0,healthy,round-robin,0.91,10.91,0,closed,stable,0,0,1056,999,1785,5,0,0,11,random
b84e668b,2025-11-25 09:56:38,9,1,search-service,search-service-4,4,434,93,167,279,5,25.77,0.001,0.0006,61,0,healthy,ml-predictive,0.85,7.91,0,closed,scale-down,0,0,401,532,432,5,0,0,5,weighted-response-time
476d50b5,2025-11-25 09:57:31,9,1,inventory-service,inventory-service-4,4,201,102,183,306,5,30.54,0.001,0.0006,16,0,healthy,ip-hash,0.84,2.96,0,closed,scale-down,0,0,232,1044,252,5,0,0,3,ml-predictive
44859b8c,2025-11-25 09:58:18,9,1,logging-service,logging-service-3,3,1086,427,768,1281,5,59.47,0.001,0.0006,111,11,healthy,ml-predictive,0.76,6.1,0,closed,stable,0,0,1088,946,1062,5.44,0,0,11,ml-predictive
4d301657,2025-11-25 09:58:52,9,1,search-service,search-service-3,3,369,76,136,228,5,31.81,0.001,0.0006,47,7,healthy,ml-predictive,0.84,3.96,0,closed,cooldown,0,0,471,445,441,6.73,0,0,5,ml-predictive
7154ddda,2025-11-25 09:59:31,9,1,notification-service,notification-service-1,2,463,269,672,1345,5,56.94,0.081,0.0486,59,9,degraded,ip-hash,0.81,2.44,0,closed,scale-up,0,8,348,391,570,5,0,0,4,weighted-response-time
37998700,2025-11-25 10:00:07,10,1,notification-service,notification-service-2,5,309,113,203,339,5,18.98,0.001,0.0006,40,36,healthy,least-connections,0.75,2.52,0,closed,cooldown,0,0,280,480,1320,5,1,0,3,ml-predictive
114a07c0,2025-11-25 10:00:42,10,1,image-service,image-service-2,2,712,253,632,1265,5,65.0,0.081,0.0486,73,0,degraded,ml-predictive,0.6,5.94,0,closed,scale-up,0,8,506,556,546,5,0,0,6,ml-predictive
48af789a,2025-11-25 10:01:28,10,1,image-service,image-service-3,4,529,145,261,435,5,29.73,0.001,0.0006,55,0,healthy,ml-predictive,0.66,6.65,0,closed,cooldown,0,0,664,605,951,5,0,0,7,weighted-response-time
9242d2b1,2025-11-25 10:02:28,10,1,api-gateway,api-gateway-2,3,1109,132,237,396,5,38.11,0.001,0.0006,97,1,healthy,round-robin,0.76,13.19,0,closed,scale-down,158,0,1204,1144,210,5,0,0,13,ml-predictive
a88aa2c7,2025-11-25 10:03:27,10,1,inventory-service,inventory-service-1,3,182,110,198,330,5,27.86,0.001,0.0006,16,0,healthy,random,0.94,1.31,0,closed,scale-down,0,0,293,226,303,5,0,0,3,ml-predictive
ae39e43b,2025-11-25 10:03:59,10,1,api-gateway,api-gateway-2,2,1345,157,392,785,22.55,73.38,0.081,0.0486,152,3,degraded,ml-predictive,0.65,8.0,0,closed,cooldown,188,8,991,1025,234,6.64,0,0,10,least-connections
54c178ba,2025-11-25 10:04:37,10,1,logging-service,logging-service-2,3,922,362,651,1086,5.24,41.57,0.001,0.0006,93,5,healthy,ml-predictive,0.84,10.2,0,closed,stable,0,0,1038,807,1746,5.95,0,0,11,ml-predictive
7253c7c4,2025-11-25 10:05:26,10,1,logging-service,logging-service-1,3,1077,505,909,1515,5.97,51.22,0.001,0.0006,140,1,healthy,round-robin,0.7,15.09,0,closed,stable,0,0,1021,981,2175,5,1,0,11,weighted-response-time
66303e57,2025-11-25 10:06:24,10,1,api-gateway,api-gateway-2,2,1211,162,405,810,5,87.74,0.111,0.0666,171,1,unhealthy,least-connections,0.94,6.37,0,half-open,cooldown,194,24,1100,1217,288,5,0,0,11,ip-hash
da6c6519,2025-11-25 10:06:59,10,1,api-gateway,api-gateway-2,2,1295,241,602,1205,5,75.43,0.081,0.0486,172,2,degraded,ip-hash,0.75,11.17,1,closed,cooldown,289,8,1140,1183,369,5,0,0,12,weighted-response-time
991c65e6,2025-11-25 10:07:52,10,1,product-catalog,product-catalog-2,4,556,155,279,465,5,33.19,0.001,0.0006,62,6,healthy,ip-hash,0.89,9.27,0,closed,scale-down,139,0,533,490,330,5,0,0,6,ml-predictive
4818c8f7,2025-11-25 10:08:40,10,1,inventory-service,inventory-service-2,2,264,126,315,630,5,63.07,0.081,0.0486,36,2,degraded,weighted-response-time,0.69,4.13,3,closed,scale-up,0,8,279,270,685,5,1,0,3,ml-predictive
0dcebfdc,2025-11-25 10:09:40,10,1,logging-service,logging-service-3,3,1018,583,1049,1749,5,50.29,0.001,0.0006,119,4,healthy,round-robin,0.69,9.63,0,closed,stable,0,0,786,943,2040,8.43,1,0,8,ml-predictive
b1f49b16,2025-11-25 10:10:19,10,1,image-service,image-service-2,4,647,216,388,648,5,19.34,0.001,0.0006,94,0,healthy,random,0.75,9.33,0,closed,scale-down,0,0,579,729,732,5,0,0,6,weighted-response-time
abd43d7f,2025-11-25 10:11:13,10,1,image-service,image-service-2,3,574,212,381,636,5,43.61,0.001,0.0006,85,0,healthy,ml-predictive,0.85,5.59,0,closed,cooldown,0,0,538,579,1215,5,1,0,6,weighted-response-time
7a3be0a0,2025-11-25 10:11:44,10,1,recommendation-engine,recommendation-engine-2,2,307,207,517,1035,11.92,54.05,0.081,0.0486,25,3,degraded,least-connections,0.72,1.57,1,closed,scale-up,124,8,314,386,657,5,0,0,4,ml-predictive
1c1f4977,2025-11-25 10:12:37,10,1,product-catalog,product-catalog-2,3,461,123,221,369,5,42.11,0.001,0.0006,51,1,healthy,ml-predictive,0.86,7.42,0,closed,cooldown,110,0,565,451,665,5,1,0,6,ml-predictive
5c140886,2025-11-25 10:13:29,10,1,logging-service,logging-service-3,3,998,551,991,1653,9.02,46.4,0.001,0.0006,89,3,healthy,random,0.7,7.13,0,closed,stable,0,0,953,908,3210,5,1,0,10,ml-predictive
640a0b6e,2025-11-25 10:14:02,10,1,product-catalog,product-catalog-2,3,399,110,198,330,5,31.87,0.001,0.0006,44,8,healthy,weighted-response-time,0.69,2.71,0,closed,scale-down,99,0,507,473,336,5,0,0,6,least-connections
3378f01c,2025-11-25 10:14:47,10,1,recommendation-engine,recommendation-engine-3,3,278,186,334,558,5,28.28,0.001,0.0006,34,0,healthy,round-robin,0.61,5.32,0,closed,cooldown,111,0,256,337,450,5,0,0,3,ml-predictive
5e01de7c,2025-11-25 10:15:43,10,1,user-service,user-service-1,3,230,74,133,222,5,29.26,0.001,0.0006,31,13,healthy,ml-predictive,0.86,3.9,0,closed,stable,44,0,292,271,665,5,1,0,3,ml-predictive
1db88695,2025-11-25 10:16:22,10,1,order-service,order-service-1,2,151,57,102,171,7.99,62.43,0.001,0.0006,22,5,healthy,round-robin,0.81,1.79,0,closed,stable,51,0,154,226,216,6.95,0,0,2,ml-predictive
00b7b078,2025-11-25 10:16:54,10,1,api-gateway,api-gateway-1,2,1148,220,550,1100,5,70.15,0.081,0.0486,166,13,degraded,round-robin,0.86,18.68,0,closed,scale-up,264,8,1412,2489,306,7.3,0,0,15,least-connections
3e8e5496,2025-11-25 10:17:47,10,1,logging-service,logging-service-3,3,1056,595,1071,1785,5,54.11,0.001,0.0006,108,14,healthy,ip-hash,0.61,9.88,0,closed,stable,0,0,999,927,2885,5,1,0,10,weighted-response-time
add1d5ef,2025-11-25 10:18:37,10,1,logging-service,logging-service-3,3,1088,354,637,1062,5.44,59.85,0.001,0.0006,105,10,healthy,ml-predictive,0.62,17.8,0,closed,stable,0,0,946,959,789,12.41,0,0,10,weighted-response-time
38112c52,2025-11-25 10:19:26,10,1,analytics-service,analytics-service-1,2,120,314,565,942,5,52.54,0.001,0.0006,11,3,healthy,round-robin,0.75,1.03,0,closed,stable,0,0,165,185,741,5,0,0,2,ml-predictive
767700d0,2025-11-25 10:20:24,10,1,logging-service,logging-service-3,3,1038,582,1047,1746,5.95,36.26,0.001,0.0006,112,5,healthy,round-robin,0.77,15.25,0,closed,scale-down,0,0,807,1097,1026,5,0,0,9,least-connections
8b5ffea9,2025-11-25 10:21:12,10,1,logging-service,logging-service-1,2,1021,435,1087,2175,5,75.55,0.081,0.0486,109,0,degraded,ml-predictive,0.82,8.18,1,closed,cooldown,0,8,981,1055,825,5,0,0,10,ml-predictive
36ac49a3,2025-11-25 10:22:10,10,1,product-catalog,product-catalog-1,2,446,168,420,840,6.01,49.55,0.081,0.0486,59,2,degraded,round-robin,0.74,3.49,0,closed,scale-up,151,8,434,575,270,5,0,0,5,weighted-response-time
032236a4,2025-11-25 10:23:00,10,1,inventory-service,inventory-service-3,3,244,72,129,216,5,31.21,0.001,0.0006,25,4,healthy,ml-predictive,0.71,1.43,0,closed,scale-down,0,0,251,574,228,5,0,0,3,ml-predictive
4f6b3ff3,2025-11-25 10:23:59,10,1,logging-service,logging-service-1,2,786,408,1020,2040,8.43,65.56,0.081,0.0486,100,11,degraded,ml-predictive,0.93,10.01,0,closed,cooldown,0,8,943,1078,900,5,0,0,10,random
bd5fcb1c,2025-11-25 10:24:47,10,1,logging-service,logging-service-2,2,953,642,1605,3210,5,70.26,0.081,0.0486,120,4,degraded,round-robin,0.72,18.77,0,closed,cooldown,0,8,908,958,1041,5,0,0,10,weighted-response-time
482afaf7,2025-11-25 10:25:43,10,1,logging-service,logging-service-1,2,999,577,1442,2885,5,71.47,0.081,0.0486,120,10,degraded,round-robin,0.94,16.47,1,closed,scale-up,0,8,927,894,1320,5,0,0,10,ml-predictive
68aa69c3,2025-11-25 10:26:35,10,1,image-service,image-service-2,3,640,235,423,705,5,31.99,0.001,0.0006,82,0,healthy,round-robin,0.93,10.69,0,closed,scale-down,0,0,538,480,447,5.39,0,0,6,weighted-response-time
965b0b71,2025-11-25 10:27:15,10,1,order-service,order-service-1,2,167,52,93,156,5,52.51,0.001,0.0006,24,7,healthy,weighted-response-time,0.77,2.87,0,closed,stable,46,0,197,209,186,5,0,0,2,ml-predictive
5a9dc026,2025-11-25 10:27:45,10,1,cart-service,cart-service-1,3,269,105,189,315,5,33.25,0.001,0.0006,34,18,healthy,weighted-response-time,0.69,2.25,0,closed,stable,63,0,321,298,585,5,1,0,4,ml-predictive
b14e3cef,2025-11-25 10:28:17,10,1,logging-service,logging-service-2,4,946,263,473,789,12.41,36.41,0.001,0.0006,92,6,healthy,weighted-response-time,0.71,14.2,0,closed,cooldown,0,0,959,948,1926,5,0,0,10,ml-predictive
3de2882f,2025-11-25 10:29:02,10,1,logging-service,logging-service-2,4,807,342,615,1026,5,29.35,0.001,0.0006,111,4,healthy,random,0.65,14.87,0,closed,cooldown,0,0,1097,787,1371,17.33,0,0,11,random
8a5513f6,2025-11-25 10:29:49,10,1,logging-service,logging-service-3,4,981,275,495,825,5,30.32,0.001,0.0006,141,4,healthy,ml-predictive,0.85,14.94,0,closed,cooldown,0,0,1055,857,1437,5,0,0,11,weighted-response-time
fd0aef5b,2025-11-25 10:30:46,10,1,notification-service,notification-service-3,5,365,142,255,426,5,15.26,0.001,0.0006,43,0,healthy,least-connections,0.78,3.97,0,closed,scale-down,0,0,336,466,605,5,1,0,4,ml-predictive
a5f51704,2025-11-25 10:31:40,10,1,logging-service,logging-service-3,4,943,300,540,900,5,43.45,0.001,0.0006,121,0,healthy,round-robin,0.69,8.27,0,closed,stable,0,0,1078,919,2935,6.3,1,0,11,ml-predictive
0536b0f7,2025-11-25 10:32:18,10,1,notification-service,notification-service-4,4,339,160,288,480,5,24.41,0.001,0.0006,40,1,healthy,round-robin,0.77,2.14,0,closed,cooldown,0,0,386,535,402,5,0,0,4,weighted-response-time
3c4ef5f9,2025-11-25 10:33:11,10,1,api-gateway,api-gateway-4,5,1256,98,176,294,9.99,25.89,0.001,0.0006,185,11,healthy,ip-hash,0.94,19.65,0,closed,stable,117,0,1129,1145,249,5,0,0,12,ml-predictive
40576600,2025-11-25 10:33:43,10,1,logging-service,logging-service-4,4,908,347,624,1041,5,33.26,0.001,0.0006,106,3,healthy,weighted-response-time,0.87,17.97,0,closed,scale-down,0,0,958,898,3925,5,1,0,10,weighted-response-time
90618ec7,2025-11-25 10:34:27,10,1,product-catalog,product-catalog-4,4,560,136,244,408,5,23.08,0.001,0.0006,66,8,healthy,ip-hash,0.95,3.12,0,closed,scale-down,122,0,507,1803,393,5,0,0,6,ml-predictive
f996a7ae,2025-11-25 10:35:18,10,1,api-gateway,api-gateway-1,5,1204,70,126,210,5,30.75,0.001,0.0006,104,0,healthy,ml-predictive,0.79,9.95,0,closed,scale-down,84,0,1144,1086,348,7.0,0,0,12,ml-predictive
c616e09c,2025-11-25 10:36:03,10,1,recommendation-engine,recommendation-engine-2,3,299,125,225,375,6.77,33.36,0.001,0.0006,39,0,healthy,ml-predictive,0.76,5.48,0,closed,scale-down,75,0,320,383,486,5,0,0,4,ml-predictive
e9baa04f,2025-11-25 10:36:57,10,1,api-gateway,api-gateway-4,4,991,78,140,234,6.64,35.6,0.001,0.0006,102,3,healthy,ml-predictive,0.79,13.37,0,closed,cooldown,93,0,1025,963,444,9.02,0,0,11,ml-predictive
faaef629,2025-11-25 10:37:38,10,1,product-catalog,product-catalog-3,3,497,78,140,234,5,31.26,0.001,0.0006,73,0,healthy,ml-predictive,0.93,6.15,0,closed,cooldown,70,0,517,582,600,5,0,0,6,ml-predictive
89c09907,2025-11-25 10:38:29,10,1,recommendation-engine,recommendation-engine-2,2,306,216,540,1080,5,51.6,0.081,0.0486,37,3,degraded,round-robin,0.61,5.96,0,closed,cooldown,129,8,296,438,450,5,0,0,3,ml-predictive
08ff83db,2025-11-25 10:39:17,10,1,api-gateway,api-gateway-1,4,1100,96,172,288,5,34.4,0.001,0.0006,141,4,healthy,round-robin,0.87,21.75,0,closed,cooldown,115,0,1217,1261,384,5,0,0,13,ml-predictive
10e17164,2025-11-25 10:39:51,10,1,api-gateway,api-gateway-4,4,1140,123,221,369,5,41.33,0.001,0.0006,127,1,healthy,round-robin,0.69,7.66,0,closed,cooldown,147,0,1183,1183,333,5.8,0,0,12,least-connections
6fd04b8c,2025-11-25 10:40:50,10,1,product-catalog,product-catalog-1,3,533,110,198,330,5,36.56,0.001,0.0006,42,4,healthy,ml-predictive,0.75,10.07,0,closed,scale-down,99,0,490,681,1015,7.75,1,0,5,ml-predictive
3c97b0d6,2025-11-25 10:41:26,10,1,recommendation-engine,recommendation-engine-2,2,353,238,595,1190,5,58.25,0.081,0.0486,33,4,degraded,least-connections,0.77,4.29,1,closed,scale-up,142,8,305,375,900,10.09,1,0,4,ml-predictive
f0bc899e,2025-11-25 10:42:00,10,1,logging-service,logging-service-2,3,927,440,792,1320,5,56.51,0.001,0.0006,106,7,healthy,round-robin,0.93,13.25,0,closed,stable,0,0,894,860,3550,5,1,0,9,weighted-response-time
f9944034,2025-11-25 10:42:34,10,1,notification-service,notification-service-1,4,334,145,261,435,5,27.24,0.001,0.0006,33,10,healthy,ip-hash,0.86,5.45,0,closed,stable,0,0,334,403,489,5.25,0,0,4,weighted-response-time
0e31525a,2025-11-25 10:43:31,10,1,order-service,order-service-2,2,198,72,129,216,5,59.19,0.001,0.0006,24,3,healthy,round-robin,0.76,2.37,0,closed,stable,64,0,185,221,267,5,0,0,2,ml-predictive
782484e1,2025-11-25 10:44:25,10,1,cart-service,cart-service-1,3,279,127,228,381,5,39.0,0.001,0.0006,26,7,healthy,least-connections,0.91,5.02,0,closed,scale-down,76,0,386,280,213,5,0,0,4,ml-predictive
a3b38068,2025-11-25 10:45:04,10,1,user-service,user-service-3,3,248,83,149,249,5,33.44,0.001,0.0006,22,1,healthy,ip-hash,0.86,4.75,0,closed,scale-down,49,0,281,227,565,5,1,0,3,ml-predictive
d07e254a,2025-11-25 10:45:43,10,1,analytics-service,analytics-service-1,2,134,262,471,786,5,60.42,0.001,0.0006,10,3,healthy,round-robin,0.9,1.09,0,closed,stable,0,0,141,204,969,5,0,0,2,ml-predictive
ee1ce54e,2025-11-25 10:46:14,10,1,notification-service,notification-service-4,4,369,149,268,447,5,30.17,0.001,0.0006,51,4,healthy,least-connections,0.7,4.91,0,closed,scale-down,0,0,362,482,333,5,0,0,4,ml-predictive
8a1f7b80,2025-11-25 10:46:59,10,1,logging-service,logging-service-1,3,959,642,1155,1926,5,49.37,0.001,0.0006,132,2,healthy,random,0.79,10.39,0,closed,stable,0,0,948,874,4400,5,1,0,10,weighted-response-time
a3026cff,2025-11-25 10:47:57,10,1,order-service,order-service-1,2,165,58,104,174,5,54.21,0.001,0.0006,23,8,healthy,least-connections,0.92,3.14,0,closed,stable,52,0,177,172,144,5,0,0,2,ml-predictive
a08b683d,2025-11-25 10:48:52,10,1,order-service,order-service-1,2,150,70,126,210,5,51.34,0.001,0.0006,21,3,healthy,round-robin,0.69,1.78,0,closed,stable,63,0,234,190,420,5.05,1,0,3,ml-predictive
1b9c3fbb,2025-11-25 10:49:26,10,1,api-gateway,api-gateway-1,4,1412,102,183,306,7.3,43.0,0.001,0.0006,144,5,healthy,weighted-response-time,0.92,15.71,0,closed,stable,122,0,2489,1218,693,5,0,0,15,weighted-response-time
95c245fb,2025-11-25 10:50:11,10,1,logging-service,logging-service-1,3,1097,457,822,1371,17.33,52.03,0.001,0.0006,120,3,healthy,weighted-response-time,0.75,19.84,0,closed,stable,0,0,787,864,2125,5,1,0,8,ml-predictive
50c3ebbb,2025-11-25 10:50:45,10,1,payment-service,payment-service-1,2,123,53,95,159,5,58.25,0.001,0.0006,11,6,healthy,round-robin,0.68,0.73,0,closed,stable,31,0,167,131,162,5,0,0,2,ml-predictive
ef4bac74,2025-11-25 10:51:23,10,1,logging-service,logging-service-2,3,1055,479,862,1437,5,39.36,0.001,0.0006,88,4,healthy,least-connections,0.61,5.62,0,closed,scale-down,0,0,857,1243,1314,5,0,0,9,weighted-response-time
ee2d976a,2025-11-25 10:52:02,10,1,logging-service,logging-service-2,2,1078,587,1467,2935,6.3,76.44,0.081,0.0486,153,4,degraded,ml-predictive,0.6,17.92,0,closed,cooldown,0,8,919,889,1563,5,0,0,10,weighted-response-time
f0a2fd71,2025-11-25 10:53:00,10,1,search-service,search-service-2,3,417,107,192,321,5.18,28.88,0.001,0.0006,43,3,healthy,ml-predictive,0.81,4.35,0,closed,scale-down,0,0,529,540,885,5,1,0,6,weighted-response-time
